Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange1_ATR_Period,InpRange1_ATR_Multiplier,InpRange1_SL_ATR_Period,InpRange1_SL_ATR_Multiplier,InpRange1_Trailing_ATR_Period,InpRange1_Trailing_ATR_Multiplier,InpRange1_RR_Ratio,InpRange1_PartialClosePercent
1774,4732.00,11251.01,11.03040,1.22735,4.41104,3.23027,4732,19.48,1020,true,136,2.3,20,2.2,29,2.1,3.3,26
2016,4722.00,36684.04,28.90783,1.54873,7.64319,8.93203,4722,20.44,1269,false,113,2.3,78,1.3,23,1,1.5,1
1177,4722.00,36684.04,28.90783,1.54873,7.64319,8.93203,4722,20.44,1269,false,113,2.3,10,1.3,43,1,1.5,1
1320,4712.00,14808.72,14.40537,1.27293,4.04023,4.17609,4712,21.80,1028,true,115,1.9,31,1.75,123,1.9,3.45,31
1054,4712.00,15968.33,15.65523,1.29696,6.53005,4.73691,4712,19.59,1020,true,35,1.7,48,1.3,104,1.3,3.45,46
1665,4705.00,26122.47,24.36798,1.47271,6.64716,6.83259,4705,19.44,1072,true,101,2.7,70,1.45,88,1,1.5,1
1245,4702.00,33425.12,31.53313,1.39107,3.95401,6.04741,4702,27.69,1060,true,6,2.1,23,1.3,14,2.2,2.7,41
1927,4691.00,34312.53,26.35371,1.45718,6.99223,7.30438,4691,14.80,1302,false,17,1.5,7,1.3,77,1,1.5,1
1723,4688.00,10929.51,10.68378,1.21172,4.55759,3.84833,4688,19.04,1023,true,132,2.7,8,2.35,77,2.5,2.7,96
1048,4678.00,9432.28,8.43674,1.22358,4.29909,4.78927,4678,16.87,1118,true,55,1.5,114,1.75,72,2.1,1.65,61
712,4678.00,9432.28,8.43674,1.22358,4.29909,4.78927,4678,16.87,1118,true,55,1.5,114,1.75,62,2.1,1.65,61
1381,4653.00,23152.55,19.19780,1.36202,5.63897,5.88012,4653,24.21,1206,false,94,2.1,128,1.3,45,2,2.7,76
773,4650.00,13358.09,11.98035,1.30828,5.25520,4.96391,4650,18.55,1115,true,117,1.9,63,1.75,104,2.4,1.8,11
1200,4632.00,20063.07,19.21750,1.34840,7.18911,5.78382,4632,19.27,1044,true,81,2.1,82,1.3,140,2.2,2.7,41
776,4630.00,15387.02,14.51606,1.34963,8.51834,6.59454,4630,13.90,1060,true,125,2.7,50,1.6,105,1.4,1.95,26
1438,4626.00,16554.52,15.87202,1.30421,5.34225,5.64694,4626,29.85,1043,true,87,2.3,124,1.3,139,1.9,2.4,36
980,4623.00,16444.15,13.99502,1.29252,7.07315,5.14016,4623,18.48,1175,false,122,2.7,128,1.6,72,1.7,2.7,71
558,4619.00,21445.59,21.08711,1.33693,6.03698,7.46768,4619,19.60,1017,true,126,2.9,121,1.3,21,1,2.7,71
1171,4610.00,18224.82,22.17131,1.26848,3.96122,5.81107,4610,23.55,822,true,22,2.9,128,1.3,106,1.8,3.15,101
1526,4592.00,24939.72,19.52993,1.46078,8.58569,8.48685,4592,12.14,1277,false,32,2.3,10,1.3,43,1,1.5,61
1044,4584.00,13877.28,13.57855,1.29937,5.16673,4.07422,4584,23.47,1022,true,49,2.3,41,1.3,62,2.9,2.85,41
299,4584.00,13877.28,13.57855,1.29937,5.16673,4.07422,4584,23.47,1022,true,49,2.3,41,1.3,72,2.9,2.85,41
1482,4583.00,16757.11,15.88352,1.34153,6.61187,7.24528,4583,17.10,1055,true,140,2.9,37,1.45,41,2,1.8,96
1124,4583.00,20066.29,17.50985,1.28836,4.96073,4.34523,4583,25.11,1146,false,117,2.5,27,1.6,58,2,3.75,21
769,4583.00,20066.29,17.50985,1.28836,4.96073,4.34523,4583,25.11,1146,false,117,2.5,27,1.6,90,2,3.75,21
789,4581.00,14939.49,13.96214,1.28409,7.26721,4.54554,4581,13.48,1070,true,109,2.3,89,2.2,115,2.8,2.4,61
1309,4570.00,18910.17,17.92433,1.35027,6.10488,7.68763,4570,18.68,1055,true,137,2.9,15,1.45,101,2,1.8,96
1528,4513.00,14034.75,13.73263,1.28250,4.61134,4.15803,4513,20.18,1022,true,36,1.7,48,1.3,104,2,3.15,21
96,4512.00,14580.02,13.30294,1.30488,7.57782,6.17642,4512,11.36,1096,true,59,2.3,121,1.3,23,2.6,1.5,71
45,4504.00,16318.57,15.85867,1.27925,4.98440,5.54194,4504,23.75,1029,true,129,2.7,129,1.9,92,1.7,2.7,71
29,4494.00,18251.16,16.57689,1.40239,6.97741,5.71364,4494,21.20,1101,true,132,2.7,128,1.6,29,3,1.5,16
825,4476.00,13734.92,12.78857,1.26575,6.17833,4.52138,4476,15.56,1074,true,111,2.3,10,2.2,117,1.8,2.4,21
1654,4465.00,21149.41,21.34148,1.33084,4.61787,4.48984,4465,28.21,991,true,99,2.5,16,1.6,88,2.6,3.75,6
1410,4449.00,31870.33,29.48227,1.52909,6.38337,10.01813,4449,21.66,1081,true,138,2.7,30,1.3,122,1,1.5,1
759,4448.00,17598.23,15.83999,1.36093,5.88261,6.62965,4448,18.25,1111,true,108,1.7,56,1.3,43,1.8,1.65,16
1552,4428.00,1424.97,26.88623,1.84779,1.20712,18.31092,4428,16.52,53,false,1,2.7,89,2.35,17,1,1.5,76
1363,4406.00,29629.10,23.29332,1.48685,9.17347,6.68499,4406,11.97,1272,false,43,2.1,68,1.3,96,1,1.5,1
1575,4395.00,17329.87,21.00590,1.27172,5.69240,5.08501,4395,19.49,825,true,100,2.5,21,1.6,16,1.4,3.6,101
1495,4395.00,17329.87,21.00590,1.27172,5.69240,5.08501,4395,19.49,825,true,100,2.5,16,1.6,88,1.4,3.6,101
1366,4391.00,18616.44,17.44746,1.43469,8.96970,5.91391,4391,13.38,1067,true,128,2.7,57,1.6,105,1,1.5,1
1456,4369.00,12890.19,12.61271,1.24658,4.48960,4.34685,4369,23.30,1022,true,126,2.9,121,1.9,138,2.2,2.7,21
486,4359.00,16801.55,17.68584,1.25670,5.13974,4.63994,4359,24.67,950,false,127,2.7,119,1.6,74,1.4,3.6,101
1598,4352.00,405.06,23.82706,1.87909,1.00909,13.04946,4352,7.23,17,true,1,2.3,10,1.3,15,2.8,2.25,71
1062,4342.00,16310.37,16.06933,1.28355,4.61772,4.33661,4342,23.77,1015,true,96,2.7,128,1.75,72,2.4,3,16
262,4342.00,16310.37,16.06933,1.28355,4.61772,4.33661,4342,23.77,1015,true,96,2.7,128,1.75,88,2.4,3,16
797,4323.00,14446.15,12.88684,1.28586,4.68080,6.82505,4323,17.82,1121,true,43,1.7,63,1.75,23,1,1.65,66
729,4319.00,11127.02,10.80293,1.22036,4.70684,4.00343,4319,19.44,1030,true,129,2.7,129,2.35,81,1.7,2.7,71
1645,4318.00,8633.19,7.93492,1.23297,5.47454,4.20287,4318,25.34,1088,true,131,2.3,56,2.05,110,2.2,1.95,71
473,4317.00,12609.68,11.63255,1.26283,5.58643,5.07606,4317,17.33,1084,true,131,2.9,21,2.2,86,2.2,1.8,31
611,4309.00,13989.20,13.74185,1.25593,4.41399,4.21113,4309,22.01,1018,true,117,1.9,117,1.45,52,1.9,3.6,11
1329,4288.00,16989.01,16.16462,1.34146,5.65608,4.77085,4288,16.61,1051,true,35,1.7,48,1.3,104,2.2,2.7,21
1358,4283.00,12001.43,12.41099,1.25332,3.84279,3.31472,4283,28.52,967,true,52,2.5,95,1.45,58,2.3,4.05,16
882,4279.00,19138.81,16.86239,1.29395,5.63118,4.21150,4279,25.01,1135,false,103,2.5,128,1.6,79,1.8,3.75,16
1574,4264.00,20109.12,18.86409,1.33146,5.24919,5.98318,4264,21.36,1066,true,17,1.7,134,1.3,37,2.1,2.4,71
1242,4228.00,20916.23,19.52963,1.33828,5.55408,5.97577,4228,18.53,1071,true,55,1.9,115,1.3,97,2.8,2.25,71
2062,4217.00,25489.52,20.32657,1.49052,7.57699,5.87067,4217,19.08,1254,false,99,2.1,57,1.3,118,1,1.5,1
1023,4214.00,11396.94,10.16676,1.25130,4.07514,5.50538,4214,19.35,1121,true,43,1.7,63,1.75,135,1.6,1.65,46
1139,4210.00,21371.33,21.30741,1.31559,3.73089,4.98097,4210,33.60,1003,true,39,2.3,70,1.45,15,1.9,3.45,31
1127,4208.00,15675.68,14.09684,1.34551,6.64900,6.24444,4208,16.34,1112,true,108,1.9,117,1.45,52,1.8,1.65,16
1183,4204.00,17237.42,16.46363,1.28389,5.29099,5.78980,4204,21.27,1047,true,59,2.3,121,1.3,23,1.8,2.4,21
2107,4197.00,20960.19,16.49110,1.39148,8.10190,7.89343,4197,17.89,1271,false,29,2.3,10,1.3,43,1,1.5,81
246,4144.00,13029.07,12.78613,1.25680,4.46151,4.50438,4144,25.03,1019,true,55,2.1,112,1.45,31,2,3,91
1040,4109.00,18822.56,17.87518,1.29258,5.38475,5.78417,4109,22.07,1053,true,59,2.3,121,1.3,23,2.1,2.25,21
571,4108.00,18386.26,15.12028,1.31303,6.11266,6.20653,4108,20.75,1216,false,95,2.3,121,1.3,111,1.6,2.25,96
1490,4091.00,13555.72,13.28992,1.29277,5.51135,4.09743,4091,24.98,1020,true,53,2.3,92,1.3,49,2.4,3,16
1010,4064.00,20766.76,22.06882,1.24608,4.54987,6.02135,4064,25.26,941,false,114,3.1,75,1.3,104,1.4,3.6,101
780,4064.00,20766.76,22.06882,1.24608,4.54987,6.02135,4064,25.26,941,false,114,3.1,75,1.3,83,1.4,3.6,101
595,4064.00,12151.78,11.07728,1.29022,7.03102,5.57659,4064,24.13,1097,true,140,2.9,21,2.2,86,2.4,1.65,91
598,4057.00,13142.67,12.62504,1.25780,5.32045,4.77056,4057,19.14,1041,true,74,2.3,86,1.6,39,1.6,2.55,21
654,4048.00,15528.59,15.76507,1.23173,4.17125,3.71636,4048,20.38,985,true,5,2.7,11,1.9,57,1.4,3.75,71
1101,4027.00,25391.72,24.18259,1.41332,5.21026,6.12480,4027,25.42,1050,true,138,2.9,62,1.45,123,2.6,1.8,1
178,4027.00,25391.72,24.18259,1.41332,5.21026,6.12480,4027,25.42,1050,true,138,2.9,62,1.45,36,2.6,1.8,1
1182,4020.00,15057.93,14.25940,1.28213,6.22308,5.24430,4020,25.85,1056,true,128,2.5,64,1.75,128,1.8,2.4,21
893,4020.00,15057.93,14.25940,1.28213,6.22308,5.24430,4020,25.85,1056,true,128,2.5,64,1.75,40,1.8,2.4,21
1186,4015.00,13000.95,11.78690,1.32369,5.67393,5.59934,4015,16.56,1103,true,119,1.9,126,1.6,39,1,1.5,1
984,4015.00,13000.95,11.78690,1.32369,5.67393,5.59934,4015,16.56,1103,true,119,1.9,126,1.6,127,1,1.5,1
685,3991.00,9328.25,9.36571,1.20178,3.64059,3.00032,3991,22.46,996,true,46,1.9,117,1.45,52,2,3.75,21
1141,3968.00,15547.10,14.80676,1.29642,6.56151,5.27246,3968,16.70,1050,true,127,2.5,64,1.75,40,1.6,2.55,21
1614,3943.00,13779.48,12.35828,1.34051,7.84432,6.58874,3943,13.54,1115,true,99,2.1,108,1.75,28,1.6,1.65,91
930,3937.00,13394.82,12.86726,1.23383,4.45429,4.33387,3937,22.74,1041,true,140,2.5,39,1.9,138,2.2,2.7,21
1403,3919.00,13657.46,12.68102,1.28176,5.78304,5.98167,3919,16.24,1077,true,137,3.1,7,2.2,54,1.7,1.8,71
1314,3910.00,23649.94,23.93719,1.35086,5.02396,4.71621,3910,27.16,988,true,100,2.5,16,1.6,15,2.6,3.75,6
99,3901.00,9618.03,8.73572,1.23588,4.23126,3.67221,3901,18.84,1101,true,43,2.3,66,2.65,106,2.3,1.8,91
1600,3873.00,14226.47,13.14831,1.30750,5.86120,5.48276,3873,18.62,1082,true,123,2.9,37,2.05,46,2.2,1.8,31
1525,3857.00,6730.79,6.76461,1.17120,3.19460,2.26732,3857,18.28,995,true,35,1.9,68,1.6,105,3,3.75,66
1058,3856.00,16288.64,16.50318,1.25824,4.78602,4.09392,3856,24.76,987,true,82,2.3,50,1.45,89,2.2,3.9,36
38,3856.00,16288.64,16.50318,1.25824,4.78602,4.09392,3856,24.76,987,true,82,2.3,50,1.45,73,2.2,3.9,36
1937,3847.00,23085.86,18.45393,1.43820,7.84788,5.93370,3847,21.12,1251,false,29,2.3,10,1.3,43,1,1.5,1
525,3847.00,16113.65,13.28413,1.27267,6.03571,5.40348,3847,17.57,1213,false,111,2.5,80,1.75,84,1.6,2.25,96
553,3846.00,16399.80,15.18500,1.33151,6.34078,6.21275,3846,19.07,1080,true,43,2.3,66,1.45,81,2.3,1.8,91
2110,3845.00,550.72,20.39704,1.82211,1.33340,28.60881,3845,7.44,27,false,1,2.5,130,1.6,44,1,1.5,1
1502,3845.00,550.72,20.39704,1.82211,1.33340,28.60881,3845,7.44,27,false,1,2.5,130,1.6,140,1,1.5,1
1615,3837.00,13272.56,12.38112,1.28148,4.33158,4.70977,3837,21.21,1072,true,115,1.9,31,1.75,15,2.1,2.4,26
741,3825.00,10967.31,9.10150,1.20863,3.98109,3.04673,3825,23.60,1205,false,43,2.1,30,1.9,40,2.2,2.7,21
162,3822.00,10444.98,9.82595,1.25473,5.62547,3.65960,3822,15.98,1063,true,118,2.3,50,2.5,136,2.1,2.4,36
1079,3820.00,18873.65,16.46915,1.25679,4.29981,3.96685,3820,28.15,1146,false,117,2.5,86,1.75,105,2,3.75,21
588,3820.00,18873.65,16.46915,1.25679,4.29981,3.96685,3820,28.15,1146,false,117,2.5,86,1.75,131,2,3.75,21
1039,3805.00,8953.81,8.41524,1.22105,4.38992,3.37509,3805,19.79,1064,true,39,2.1,30,1.9,40,2.8,2.25,71
1611,3803.00,17682.55,17.49016,1.34790,5.46623,3.77830,3803,18.79,1011,true,35,1.7,48,1.3,104,2.6,3.75,6
1432,3801.00,18503.68,17.75785,1.34881,5.17403,4.02089,3801,17.44,1042,true,6,1.5,95,1.75,33,2,3.15,21
1277,3790.00,15840.78,15.98464,1.26135,3.94898,4.14676,3790,26.97,991,true,99,2.5,16,1.6,88,3,3.75,66
958,3782.00,15899.82,15.18607,1.29329,4.07308,5.23754,3782,22.25,1047,true,101,1.7,133,1.3,70,2.2,2.7,41
805,3782.00,15126.50,14.40619,1.28465,4.48302,5.12859,3782,24.93,1050,true,87,2.3,124,1.3,139,2.1,2.25,21
1190,3774.00,15876.21,15.28028,1.34079,4.37665,5.32804,3774,26.45,1039,true,58,2.5,15,1.45,101,2,2.25,21
667,3749.00,26663.93,20.62176,1.40209,5.90176,8.14779,3749,21.18,1293,false,134,1.9,29,1.75,26,1.2,1.8,86
65,3742.00,16386.43,13.75855,1.30412,7.35725,5.20852,3742,17.19,1191,false,103,2.5,128,1.6,79,1.5,2.55,51
2093,3737.00,15589.84,14.80517,1.30874,4.94653,4.66137,3737,22.71,1053,true,29,2.3,10,1.9,31,1.9,2.4,36
979,3732.00,16880.48,13.83646,1.27487,5.67215,5.79153,3732,35.40,1220,false,59,2.3,120,1.3,76,2.3,1.95,81
1146,3722.00,22456.12,18.10977,1.33246,4.80453,6.03829,3722,25.07,1240,false,138,2.1,16,1.45,37,1.8,2.4,21
1129,3707.00,545.45,25.97381,1.99149,1.13605,22.77131,3707,8.73,21,true,1,2.1,65,1.45,81,2.8,1.8,16
692,3707.00,545.45,25.97381,1.99149,1.13605,22.77131,3707,8.73,21,true,1,2.1,81,1.45,77,2.8,1.8,16
1247,3705.00,14975.19,14.34405,1.27929,5.08851,4.95158,3705,22.74,1044,true,131,2.9,21,2.2,86,1.9,2.4,36
95,3692.00,19464.86,16.37078,1.24531,4.54292,3.81193,3692,19.50,1189,false,25,1.7,98,1.3,93,1.8,3.6,6
542,3688.00,16302.74,12.63778,1.35507,6.69933,5.44889,3688,34.08,1290,false,43,2.1,68,1.3,96,1.7,1.5,6
628,3687.00,13519.98,13.11346,1.28163,4.02269,3.93442,3687,23.03,1031,true,124,1.5,107,1.45,88,2.7,3.15,11
1285,3683.00,12506.53,12.24930,1.24112,3.87061,3.63263,3683,21.92,1021,true,117,1.9,55,1.75,112,1.9,3.6,11
1030,3683.00,12506.53,12.24930,1.24112,3.87061,3.63263,3683,21.92,1021,true,117,1.9,86,1.75,131,1.9,3.6,11
1066,3678.00,12020.58,11.17154,1.29020,6.89910,4.92175,3678,17.76,1076,true,128,2.7,57,1.9,14,2.8,1.8,41
781,3678.00,12020.58,11.17154,1.29020,6.89910,4.92175,3678,17.76,1076,true,128,2.7,57,1.9,78,2.8,1.8,41
1288,3666.00,13747.75,13.33438,1.25931,5.00639,4.14966,3666,31.03,1031,true,112,2.1,55,1.75,99,1.5,3.3,16
1478,3663.00,23404.54,18.64904,1.46375,7.59239,5.79694,3663,18.63,1255,false,113,2.3,111,1.45,123,1,1.5,1
659,3660.00,21217.26,18.54656,1.30812,5.06951,4.03599,3660,26.32,1144,false,103,2.5,128,1.6,79,2.9,3.6,11
820,3654.00,18840.33,14.54852,1.37242,5.51187,6.32353,3654,15.20,1295,false,33,1.9,42,1.45,135,2.1,1.5,96
1457,3653.00,20973.21,20.72452,1.30647,5.98100,5.45021,3653,22.96,1012,true,140,2.5,39,1.75,106,1.3,3.45,46
1419,3649.00,19132.19,16.40840,1.29052,4.67041,5.29149,3649,24.20,1166,false,138,2.9,62,1.45,36,2.2,2.7,41
866,3644.00,14712.44,11.77938,1.23835,5.09215,4.94944,3644,18.80,1249,false,59,1.9,62,1.45,59,1.7,2.25,66
927,3644.00,14712.44,11.77938,1.23835,5.09215,4.94944,3644,18.80,1249,false,59,1.9,62,1.45,43,1.7,2.25,66
417,3644.00,14712.44,11.77938,1.23835,5.09215,4.94944,3644,18.80,1249,false,59,1.9,62,1.45,123,1.7,2.25,66
1151,3638.00,8600.91,7.81191,1.23501,6.00610,3.89178,3638,14.20,1101,true,136,2.3,56,2.05,110,2.8,1.8,41
1218,3635.00,18238.58,16.87195,1.42824,6.60519,5.74699,3635,18.16,1081,true,119,2.5,126,1.6,107,1,1.5,1
886,3613.00,18430.32,18.52294,1.26148,3.59051,4.87678,3613,25.76,995,false,127,1.5,107,1.45,88,1.4,3.6,101
806,3610.00,9088.75,10.71787,1.21310,3.29405,5.20326,3610,31.74,848,true,43,1.5,73,2.2,36,1.9,1.5,101
579,3610.00,9088.75,10.71787,1.21310,3.29405,5.20326,3610,31.74,848,true,43,1.5,73,2.2,116,1.9,1.5,101
597,3608.00,14248.54,11.50932,1.26893,4.77616,5.11843,3608,22.04,1238,false,111,2.5,80,1.75,84,2.2,1.95,71
358,3594.00,14525.09,11.44609,1.30069,4.83067,4.79836,3594,17.30,1269,false,33,1.9,80,1.75,90,1.9,1.95,81
1961,3581.00,12609.12,11.95177,1.25833,4.66321,4.20838,3581,19.64,1055,true,29,2.3,10,2.05,15,2.1,2.4,71
1084,3581.00,27978.99,26.98070,1.35934,3.23727,4.75231,3581,31.99,1037,true,6,2.1,23,1.3,42,2.7,3.3,31
839,3581.00,27978.99,26.98070,1.35934,3.23727,4.75231,3581,31.99,1037,true,6,2.1,23,1.3,14,2.7,3.3,31
138,3581.00,13278.96,11.28204,1.22119,3.77107,3.16257,3581,23.97,1177,false,119,1.9,97,1.75,20,3,3.75,66
884,3572.00,15689.17,12.87053,1.26288,4.49826,4.88088,3572,22.57,1219,false,134,2.5,88,1.75,106,2.1,2.4,71
1678,3569.00,17657.37,14.13721,1.35508,6.54981,6.53704,3569,19.44,1249,false,97,2.7,70,1.45,88,1.6,1.65,46
1395,3563.00,17411.30,13.53911,1.34124,5.27614,5.60679,3563,15.90,1286,false,33,1.9,42,1.45,135,2.4,1.65,91
1230,3557.00,12699.58,10.59181,1.27800,6.71868,4.83401,3557,16.01,1199,false,127,2.7,119,1.6,73,1.7,2.25,36
652,3557.00,12699.58,10.59181,1.27800,6.71868,4.83401,3557,16.01,1199,false,127,2.7,119,1.6,74,1.7,2.25,36
1720,3536.00,18275.16,14.36726,1.36907,7.24929,6.25657,3536,12.84,1272,false,43,2.1,68,1.3,96,1.6,1.65,46
397,3521.00,12407.89,12.39550,1.22947,4.61335,3.70972,3521,19.73,1001,true,125,1.9,16,1.45,135,1.8,3.9,1
1625,3513.00,23703.19,18.46043,1.41657,7.16137,8.70006,3513,17.01,1284,false,108,2.1,127,1.3,23,1,1.5,76
24,3489.00,18903.88,15.64891,1.28045,5.59399,5.14973,3489,19.06,1208,false,134,2.5,88,1.75,106,1.6,2.7,41
1118,3485.00,12211.88,11.86772,1.24018,4.96796,4.45173,3485,20.40,1029,true,127,2.9,100,1.9,24,2.4,2.55,56
271,3485.00,12211.88,11.86772,1.24018,4.96796,4.45173,3485,20.40,1029,true,127,2.9,100,1.9,120,2.4,2.55,56
1235,3478.00,12490.54,11.90709,1.25978,5.06549,4.46296,3478,19.69,1049,true,39,2.3,70,1.45,100,2.8,2.25,71
816,3478.00,12490.54,11.90709,1.25978,5.06549,4.46296,3478,19.69,1049,true,39,2.3,70,1.45,115,2.8,2.25,71
636,3478.00,12490.54,11.90709,1.25978,5.06549,4.46296,3478,19.69,1049,true,39,2.3,70,1.45,15,2.8,2.25,71
406,3478.00,12490.54,11.90709,1.25978,5.06549,4.46296,3478,19.69,1049,true,39,2.3,70,1.45,88,2.8,2.25,71
764,3455.00,16720.95,13.99243,1.29133,5.64693,5.25172,3455,19.56,1195,false,134,2.5,88,1.45,123,1.6,2.7,41
362,3446.00,10677.78,10.13072,1.22317,4.45652,3.76530,3446,19.10,1054,true,138,2.7,30,2.65,77,1.8,2.4,21
986,3433.00,12337.44,12.19115,1.22416,3.67494,3.52205,3433,18.46,1012,true,17,2.1,106,1.6,126,2.1,3.45,91
1057,3428.00,15179.28,11.71241,1.32398,6.22696,5.23145,3428,19.96,1296,false,43,2.1,20,1.45,135,1.7,1.5,6
644,3422.00,24825.50,20.82676,1.28144,4.59545,5.50492,3422,23.94,1192,false,57,1.9,36,1.3,29,1.2,3.3,71
1349,3412.00,12955.54,11.56745,1.27914,4.27309,6.53144,3412,19.42,1120,true,125,1.9,79,1.9,65,1.6,1.65,91
1032,3402.00,11501.22,10.54191,1.26230,5.36570,4.74147,3402,16.84,1091,true,109,2.3,89,2.2,115,2.2,1.95,71
653,3358.00,19756.58,17.68718,1.36081,4.58835,7.72227,3358,22.10,1117,true,139,1.9,112,1.75,18,1.4,1.65,11
105,3358.00,19756.58,17.68718,1.36081,4.58835,7.72227,3358,22.10,1117,true,139,1.9,64,1.75,23,1.4,1.65,11
809,3346.00,15107.73,13.26403,1.25493,5.41085,4.03688,3346,22.57,1139,false,140,2.9,63,1.75,40,1.9,3.45,31
897,3343.00,11003.75,10.58053,1.24846,3.81526,3.80834,3343,26.14,1040,true,21,2.5,37,1.6,113,2.4,2.55,56
1072,3325.00,18398.04,14.18507,1.36852,5.86727,6.49472,3325,14.48,1297,false,33,1.9,42,1.45,135,1.8,1.5,81
1119,3271.00,13473.10,12.61526,1.27380,4.78574,4.45255,3271,19.24,1068,true,43,1.7,63,1.75,23,1.8,2.4,21
865,3267.00,8388.02,8.10437,1.18662,4.25156,3.68569,3267,18.29,1035,true,100,1.9,117,1.45,116,2.4,2.85,91
720,3267.00,8388.02,8.10437,1.18662,4.25156,3.68569,3267,18.29,1035,true,100,1.9,117,1.45,52,2.4,2.85,91
51,3267.00,8388.02,8.10437,1.18662,4.25156,3.68569,3267,18.29,1035,true,100,1.9,65,1.45,75,2.4,2.85,91
1225,3261.00,7909.70,7.38534,1.20626,5.96738,3.51172,3261,26.24,1071,true,99,2.1,108,1.75,81,2.8,2.25,71
954,3258.00,11232.91,10.38162,1.23895,3.81096,4.41412,3258,21.54,1082,true,5,2.3,105,1.6,126,2.2,1.95,71
603,3258.00,11232.91,10.38162,1.23895,3.81096,4.41412,3258,21.54,1082,true,5,2.3,57,1.6,73,2.2,1.95,71
925,3254.00,10142.89,9.41773,1.24011,5.70078,4.89570,3254,14.89,1077,true,133,3.1,85,2.35,58,1.7,1.8,71
547,3254.00,10142.89,9.41773,1.24011,5.70078,4.89570,3254,14.89,1077,true,133,3.1,85,2.35,26,1.7,1.8,71
590,3253.00,27480.10,21.84428,1.38797,5.83536,7.01833,3253,22.67,1258,false,138,2.1,16,1.45,37,1.7,2.1,16
560,3239.00,23164.75,23.56536,1.32307,4.46183,3.97236,3239,24.01,983,false,4,1.9,133,2.2,97,1.1,3.45,101
1259,3230.00,12952.94,12.08297,1.29095,5.75119,4.89802,3230,18.97,1072,true,100,2.5,21,1.6,15,2.8,1.8,41
838,3229.00,14795.35,14.56235,1.24093,4.01155,4.22089,3229,21.61,1016,true,92,1.5,49,1.45,121,1.8,3.75,16
495,3229.00,14795.35,14.56235,1.24093,4.01155,4.22089,3229,21.61,1016,true,92,1.5,49,1.45,25,1.8,3.75,16
862,3225.00,16196.72,13.25427,1.31718,6.42862,6.06264,3225,17.70,1222,false,113,2.5,21,1.6,125,1,2.1,66
627,3220.00,12884.50,10.60453,1.19948,4.42077,4.01499,3220,21.20,1215,false,59,1.9,62,1.45,123,2,2.7,76
997,3210.00,11416.95,10.78088,1.23269,5.47938,4.03892,3210,16.13,1059,true,140,2.5,39,2.2,97,2.9,2.4,66
1476,3197.00,12004.74,11.05409,1.26292,5.31501,5.41128,3197,16.68,1086,true,137,3.1,7,2.2,127,2.4,1.65,91
1302,3165.00,12632.24,10.24513,1.24200,5.43187,4.03380,3165,32.18,1233,false,140,2.3,63,1.75,120,2.9,2.4,66
671,3145.00,24267.69,23.62969,1.33155,3.05455,4.00796,3145,33.68,1027,true,6,2.1,23,1.3,14,2.9,3.6,16
702,3143.00,10206.82,12.37190,1.19826,4.05696,3.56658,3143,21.61,825,true,102,2.7,131,1.75,91,1.4,3.6,101
1372,3128.00,9648.46,8.72374,1.23312,5.61999,4.02122,3128,15.35,1106,true,97,2.3,24,2.35,20,2.2,1.8,31
535,3123.00,11406.33,10.48376,1.26014,5.86842,4.05109,3123,15.59,1088,true,111,2.3,122,2.2,117,2.7,2.1,31
67,3123.00,11406.33,10.48376,1.26014,5.86842,4.05109,3123,15.59,1088,true,111,2.3,10,2.2,117,2.7,2.1,31
310,3109.00,14627.96,14.31307,1.25529,5.30991,5.34336,3109,17.52,1022,true,126,2.9,20,1.75,133,1,2.7,71
856,3096.00,13986.44,12.72652,1.31211,4.20184,5.26691,3096,20.67,1099,true,124,1.9,16,1.75,127,1,1.5,1
163,3095.00,20392.38,18.22375,1.25561,3.88791,4.97773,3095,28.68,1119,false,124,3.1,29,1.3,92,2,3.75,21
1352,3083.00,24931.98,19.81874,1.37873,5.85728,6.69551,3083,22.80,1258,false,138,2.1,16,1.45,37,1.8,2.1,21
97,3080.00,7435.65,6.55701,1.18423,3.34447,3.63045,3080,19.25,1134,true,29,1.5,127,2.5,130,1.6,1.65,46
1209,3052.00,14973.35,12.80868,1.26585,5.33764,3.75350,3052,24.04,1169,false,61,2.1,131,1.3,23,2.7,3.3,31
1159,3049.00,15745.29,13.35478,1.23340,4.83093,4.02615,3049,25.04,1179,false,134,2.5,88,1.75,106,2,3.15,21
1260,3030.00,17000.91,16.00839,1.39009,6.01836,5.41448,3030,17.98,1062,true,124,2.7,119,1.6,74,1,1.5,1
219,3026.00,19480.05,16.04617,1.38482,4.87102,5.72400,3026,27.76,1214,false,106,2.5,82,1.3,133,1.7,2.1,6
1945,3013.00,8293.40,8.16280,1.19309,3.61600,2.76413,3013,21.30,1016,true,112,2.1,136,2.05,46,2.3,3.45,96
935,3012.00,25440.89,22.27749,1.32415,4.44747,4.48989,3012,29.09,1142,false,103,2.5,128,1.3,76,2.9,3.6,11
509,2997.00,13169.09,12.27315,1.28434,6.02258,4.97760,2997,17.23,1073,true,100,2.1,22,1.6,41,1.4,2.25,6
1153,2991.00,10709.76,10.58277,1.26338,4.18252,4.52034,2991,23.02,1012,true,15,2.7,121,1.3,14,2.1,2.4,71
