Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange2_ATR_Period,InpRange2_ATR_Multiplier,InpRange2_SL_ATR_Period,InpRange2_SL_ATR_Multiplier,InpRange2_Trailing_ATR_Period,InpRange2_Trailing_ATR_Multiplier,InpRange2_RR_Ratio,InpRange2_PartialClosePercent
2916,5493.00,7816.34,12.77180,1.30362,5.61329,2.58873,5493,18.12,612,true,27,2.76,125,1.5,112,2,4.05,66
2274,5493.00,7816.34,12.77180,1.30362,5.61329,2.58873,5493,18.12,612,true,27,2.76,125,1.5,128,2,4.05,66
2732,5478.00,5403.65,8.39076,1.23086,4.12043,2.42861,5478,13.46,644,true,21,2.76,138,1.65,131,1.3,2.7,6
3487,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,138,1.65,131,1,2.7,26
3581,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,86,1.65,90,1,2.7,26
3527,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,86,1.65,49,1,2.7,26
3340,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,70,1.65,122,1,2.7,26
3346,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,70,1.65,102,1,2.7,26
3221,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,86,1.65,42,1,2.7,26
3177,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,20,1.65,55,1,2.7,26
3115,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,19,1.65,78,1,2.7,26
3055,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,70,1.65,69,1,2.7,26
3151,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,27,1.65,129,1,2.7,26
2954,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,70,1.65,42,1,2.7,26
2652,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,70,1.65,46,1,2.7,26
2812,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,86,1.65,67,1,2.7,26
1967,5440.00,5281.78,8.20152,1.22798,4.08437,2.46134,5440,13.50,644,true,21,2.76,86,1.65,106,1,2.7,26
3385,5406.00,4991.75,7.35162,1.21606,4.18652,2.55338,5406,13.75,679,true,21,2.88,69,1.5,82,1.7,1.95,21
3305,5405.00,7332.06,11.05891,1.27149,5.68553,2.98143,5405,14.71,663,true,25,2.76,59,1.65,99,1.7,2.7,26
3352,5405.00,7332.06,11.05891,1.27149,5.68553,2.98143,5405,14.71,663,true,25,2.76,59,1.65,81,1.7,2.7,26
2884,5405.00,7332.06,11.05891,1.27149,5.68553,2.98143,5405,14.71,663,true,25,2.76,59,1.65,131,1.7,2.7,26
2821,5405.00,7332.06,11.05891,1.27149,5.68553,2.98143,5405,14.71,663,true,25,2.76,59,1.65,136,1.7,2.7,26
3451,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,123,1.5,128,1.7,2.7,26
3425,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,64,1.5,136,1.7,2.7,26
3486,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,126,1.5,128,1.7,2.7,26
3380,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,125,1.5,119,1.7,2.7,26
3408,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,41,1.5,119,1.7,2.7,26
3357,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,125,1.5,128,1.7,2.7,26
3258,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,77,1.5,103,1.7,2.7,26
3068,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,59,1.5,108,1.7,2.7,26
3194,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,97,1.5,138,1.7,2.7,26
2857,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,43,1.5,114,1.7,2.7,26
2643,5402.00,9689.07,14.54815,1.29853,4.00643,3.56404,5402,17.05,666,true,26,2.76,43,1.5,119,1.7,2.7,26
3765,5401.00,4630.33,7.36142,1.23788,4.77664,2.35989,5401,10.64,629,true,23,3,42,1.95,107,1.2,2.4,56
3587,5252.00,7390.11,11.14647,1.28823,5.98773,3.09901,5252,11.25,663,true,27,2.76,13,1.65,46,1,2.7,26
3348,5252.00,7390.11,11.14647,1.28823,5.98773,3.09901,5252,11.25,663,true,27,2.76,20,1.65,129,1,2.7,26
3257,5252.00,7390.11,11.14647,1.28823,5.98773,3.09901,5252,11.25,663,true,27,2.76,16,1.65,78,1,2.7,26
3093,5252.00,7390.11,11.14647,1.28823,5.98773,3.09901,5252,11.25,663,true,27,2.76,125,1.65,36,1,2.7,26
2663,5252.00,7390.11,11.14647,1.28823,5.98773,3.09901,5252,11.25,663,true,27,2.76,125,1.65,129,1,2.7,26
3399,5219.00,8742.95,13.08825,1.28202,4.17945,3.37956,5219,16.05,668,true,25,2.76,77,1.5,103,1.7,2.7,26
3745,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,125,1.5,135,1.8,2.7,26
3476,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,107,1.5,128,1.8,2.7,26
3430,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,97,1.5,138,1.8,2.7,26
3298,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,59,1.5,108,1.8,2.7,26
3292,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,59,1.5,119,1.8,2.7,26
2846,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,59,1.5,85,1.8,2.7,26
2630,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,77,1.5,128,1.8,2.7,26
2169,5186.00,9702.20,14.56787,1.30422,4.01433,3.54560,5186,17.17,666,true,26,2.76,77,1.5,103,1.8,2.7,26
3290,5176.00,7952.49,11.94068,1.27483,4.01072,3.30298,5176,16.34,666,true,26,2.76,125,1.5,128,1,2.7,26
3185,5176.00,7952.49,11.94068,1.27483,4.01072,3.30298,5176,16.34,666,true,26,2.76,77,1.5,103,1,2.7,26
3172,5176.00,7952.49,11.94068,1.27483,4.01072,3.30298,5176,16.34,666,true,26,2.76,126,1.5,37,1,2.7,26
2851,5176.00,7952.49,11.94068,1.27483,4.01072,3.30298,5176,16.34,666,true,26,2.76,123,1.5,128,1,2.7,26
2949,5176.00,7952.49,11.94068,1.27483,4.01072,3.30298,5176,16.34,666,true,26,2.76,59,1.5,39,1,2.7,26
2352,5176.00,7952.49,11.94068,1.27483,4.01072,3.30298,5176,16.34,666,true,26,2.76,59,1.5,108,1,2.7,26
3563,5135.00,9343.30,14.02898,1.29828,3.96359,3.49827,5135,17.14,666,true,26,2.76,119,1.5,42,1.3,2.7,6
3546,5135.00,9343.30,14.02898,1.29828,3.96359,3.49827,5135,17.14,666,true,26,2.76,125,1.5,42,1.3,2.7,6
3379,5135.00,9343.30,14.02898,1.29828,3.96359,3.49827,5135,17.14,666,true,26,2.76,77,1.5,128,1.3,2.7,6
3101,5135.00,9343.30,14.02898,1.29828,3.96359,3.49827,5135,17.14,666,true,26,2.76,77,1.5,103,1.3,2.7,6
3781,5129.00,5231.88,8.56282,1.26932,4.87798,2.34082,5129,14.06,611,true,25,3,42,1.95,128,1.3,2.7,6
3477,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,70,1.65,102,1.7,2.7,26
3356,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,86,1.65,136,1.7,2.7,26
3314,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,27,1.65,17,1.7,2.7,26
3420,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,86,1.65,26,1.7,2.7,26
3176,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,86,1.65,58,1.7,2.7,26
3117,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,47,1.65,39,1.7,2.7,26
2928,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,27,1.65,129,1.7,2.7,26
2998,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,86,1.65,128,1.7,2.7,26
2911,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,70,1.65,46,1.7,2.7,26
2872,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,86,1.65,81,1.7,2.7,26
2906,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,47,1.65,71,1.7,2.7,26
2615,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,138,1.65,131,1.7,2.7,26
2203,5114.00,6328.76,9.82727,1.25160,3.95778,2.69235,5114,14.63,644,true,21,2.76,86,1.65,106,1.7,2.7,26
3875,5098.00,6547.86,10.10472,1.26990,4.53701,3.18259,5098,15.46,648,true,27,3,86,1.65,105,1.2,2.4,56
3403,5074.00,7433.22,11.02852,1.28392,5.53549,3.34889,5074,18.42,674,true,26,2.88,23,1.8,114,1.7,1.95,11
3287,5074.00,7433.22,11.02852,1.28392,5.53549,3.34889,5074,18.42,674,true,26,2.88,138,1.8,130,1.7,1.95,11
2996,5074.00,7433.22,11.02852,1.28392,5.53549,3.34889,5074,18.42,674,true,26,2.88,24,1.8,126,1.7,1.95,11
2775,5074.00,7433.22,11.02852,1.28392,5.53549,3.34889,5074,18.42,674,true,26,2.88,24,1.8,18,1.7,1.95,11
1906,5074.00,7433.22,11.02852,1.28392,5.53549,3.34889,5074,18.42,674,true,26,2.88,24,1.8,114,1.7,1.95,11
3256,4998.00,7297.94,11.15893,1.27852,4.97054,3.04257,4998,14.89,654,true,26,2.88,32,1.65,103,2.3,2.4,11
2820,4998.00,7297.94,11.15893,1.27852,4.97054,3.04257,4998,14.89,654,true,26,2.88,84,1.65,102,2.3,2.4,11
2509,4998.00,7297.94,11.15893,1.27852,4.97054,3.04257,4998,14.89,654,true,26,2.88,68,1.65,113,2.3,2.4,11
2342,4998.00,7297.94,11.15893,1.27852,4.97054,3.04257,4998,14.89,654,true,26,2.88,84,1.65,97,2.3,2.4,11
3555,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,70,1.65,42,1.7,2.7,36
3369,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,86,1.65,17,1.7,2.7,36
3401,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,86,1.65,49,1.7,2.7,36
3331,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,10,1.65,55,1.7,2.7,36
3137,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,27,1.65,129,1.7,2.7,36
3183,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,138,1.65,115,1.7,2.7,36
3037,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,86,1.65,129,1.7,2.7,36
2999,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,138,1.65,131,1.7,2.7,36
2957,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,86,1.65,26,1.7,2.7,36
2474,4965.00,6192.69,9.61598,1.24890,3.91801,2.68316,4965,14.67,644,true,21,2.76,86,1.65,106,1.7,2.7,36
3318,4905.00,5126.25,7.04155,1.23322,4.11351,3.23193,4905,14.62,728,true,27,2.76,27,1.5,119,1,1.5,41
3165,4905.00,5126.25,7.04155,1.23322,4.11351,3.23193,4905,14.62,728,true,27,2.76,27,1.5,39,1,1.5,41
3207,4905.00,5126.25,7.04155,1.23322,4.11351,3.23193,4905,14.62,728,true,27,2.76,20,1.5,42,1,1.5,41
3376,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,32,1.65,103,1.7,1.95,11
3324,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,84,1.65,102,1.7,1.95,11
3338,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,24,1.65,128,1.7,1.95,11
3196,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,138,1.65,136,1.7,1.95,11
3040,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,104,1.65,106,1.7,1.95,11
2976,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,104,1.65,103,1.7,1.95,11
2912,4902.00,7174.23,11.19225,1.32043,6.30674,3.00810,4902,10.98,641,true,35,3,7,1.8,130,1,2.7,26
2813,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,104,1.65,129,1.7,1.95,11
2331,4902.00,7174.23,11.19225,1.32043,6.30674,3.00810,4902,10.98,641,true,35,3,7,1.8,114,1,2.7,26
2219,4902.00,7733.01,11.45631,1.29055,5.15489,3.48293,4902,14.67,675,true,26,2.88,24,1.65,46,1.7,1.95,11
1634,4902.00,7174.23,11.19225,1.32043,6.30674,3.00810,4902,10.98,641,true,35,3,23,1.8,114,1,2.7,26
3596,4901.00,7678.99,11.04891,1.30244,5.97052,3.33121,4901,19.02,695,true,27,2.76,26,1.8,114,1.7,1.95,21
3280,4860.00,6201.04,9.62894,1.24905,3.91710,2.64413,4860,14.77,644,true,21,2.76,20,1.65,55,1.8,2.7,26
3232,4860.00,6201.04,9.62894,1.24905,3.91710,2.64413,4860,14.77,644,true,21,2.76,70,1.65,46,1.8,2.7,26
2004,4860.00,6201.04,9.62894,1.24905,3.91710,2.64413,4860,14.77,644,true,21,2.76,86,1.65,106,1.8,2.7,26
3030,4851.00,6301.04,8.97584,1.25804,5.14052,2.52881,4851,14.73,702,false,26,3,42,1.95,36,1.7,2.7,36
2382,4851.00,6301.04,8.97584,1.25804,5.14052,2.52881,4851,14.73,702,false,26,3,42,1.95,107,1.7,2.7,36
2383,4798.00,6491.69,9.24742,1.26373,5.12683,2.55830,4798,15.07,702,false,26,3,42,1.95,107,1.7,2.7,26
3353,4784.00,7793.94,12.17803,1.30578,6.13117,3.20817,4784,13.38,640,true,26,2.88,104,1.65,106,1.7,2.7,26
3231,4784.00,7793.94,12.17803,1.30578,6.13117,3.20817,4784,13.38,640,true,26,2.88,32,1.65,103,1.7,2.7,26
3201,4780.00,7736.83,11.34433,1.27511,4.69098,3.50990,4780,16.05,682,true,27,2.76,125,1.5,128,1.5,2.25,96
3141,4764.00,6926.74,10.73913,1.28245,5.38455,2.96384,4764,14.35,645,true,30,2.88,50,1.65,55,1.7,2.7,26
3003,4764.00,6926.74,10.73913,1.28245,5.38455,2.96384,4764,14.35,645,true,30,2.88,50,1.65,52,1.7,2.7,26
2304,4733.00,5227.37,7.72137,1.21672,3.50687,2.62592,4733,14.90,677,true,21,2.76,70,1.65,46,2.2,2.1,56
1961,4733.00,5227.37,7.72137,1.21672,3.50687,2.62592,4733,14.90,677,true,21,2.76,86,1.65,106,2.2,2.1,56
3083,4726.00,9239.10,12.23722,1.27049,5.30233,3.15059,4726,13.00,755,false,27,2.76,61,1.65,46,1.8,2.7,26
3347,4686.00,7594.91,11.86705,1.30104,5.95147,3.19242,4686,13.59,640,true,26,2.88,104,1.65,106,1.7,2.7,36
3046,4686.00,7594.91,11.86705,1.30104,5.95147,3.19242,4686,13.59,640,true,26,2.88,32,1.65,103,1.7,2.7,36
3564,4674.00,5382.95,8.14365,1.23680,4.19435,2.76599,4674,14.20,661,true,26,3,42,1.95,96,1.7,1.95,11
3680,4661.00,9459.49,14.16091,1.32317,6.62522,3.73286,4661,13.16,668,true,27,2.76,77,1.5,103,1,2.7,51
2923,4651.00,7430.96,10.06905,1.23256,4.57439,2.60758,4651,14.19,738,false,28,2.76,125,1.5,80,2.2,3.15,41
3297,4643.00,6019.91,9.34769,1.24386,3.83519,2.64684,4643,14.79,644,true,21,2.76,86,1.65,106,1.7,2.7,41
3271,4624.00,7118.34,10.73656,1.26570,5.68707,2.97401,4624,18.11,663,true,25,2.76,59,1.65,131,1.7,2.7,41
3542,4599.00,6715.45,10.15953,1.25987,3.78574,2.96462,4599,15.49,661,true,21,2.76,70,1.65,46,1.7,2.4,31
3953,4588.00,5374.75,8.73943,1.27810,5.69588,2.38837,4588,10.81,615,true,27,3,90,1.95,107,1.3,2.7,6
3436,4568.00,7055.76,10.49964,1.26980,4.55096,2.81695,4568,13.75,672,true,27,2.76,125,1.65,36,2.3,2.4,11
3062,4568.00,7055.76,10.49964,1.26980,4.55096,2.81695,4568,13.75,672,true,27,2.76,125,1.65,136,2.3,2.4,11
2785,4568.00,7055.76,10.49964,1.26980,4.55096,2.81695,4568,13.75,672,true,27,2.76,125,1.65,129,2.3,2.4,11
2599,4568.00,7055.76,10.49964,1.26980,4.55096,2.81695,4568,13.75,672,true,27,2.76,20,1.65,129,2.3,2.4,11
3322,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,109,1.5,128,1.7,1.95,11
3388,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,132,1.5,128,1.7,1.95,11
3073,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,125,1.5,119,1.7,1.95,11
3211,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,126,1.5,36,1.7,1.95,11
3048,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,125,1.5,128,1.7,1.95,11
2898,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,77,1.5,103,1.7,1.95,11
2682,4558.00,7728.78,11.08864,1.26493,4.15026,3.39237,4558,16.54,697,true,26,2.76,126,1.5,37,1.7,1.95,11
3344,4552.00,5455.75,8.40639,1.25114,3.87851,2.82504,4552,13.38,649,true,19,3,7,1.8,34,1.7,1.95,21
3016,4552.00,5455.75,8.40639,1.25114,3.87851,2.82504,4552,13.38,649,true,19,3,7,1.8,114,1.7,1.95,21
3065,4525.00,4554.19,7.34547,1.20847,4.33567,2.02956,4525,12.30,620,true,21,2.88,104,1.5,128,1,3.3,76
3168,4487.00,6364.37,9.62840,1.25154,3.74613,2.91144,4487,15.32,661,true,21,2.76,86,1.65,106,1.7,2.4,46
3035,4487.00,6364.37,9.62840,1.25154,3.74613,2.91144,4487,15.32,661,true,21,2.76,138,1.65,131,1.7,2.4,46
3473,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,25,1.65,56,1,2.7,26
3406,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,59,1.65,61,1,2.7,26
3296,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,43,1.65,55,1,2.7,26
3327,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,67,1.65,39,1,2.7,26
3139,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,50,1.65,39,1,2.7,26
3206,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,67,1.65,52,1,2.7,26
2907,4385.00,6695.56,10.08368,1.26327,5.49966,2.91864,4385,18.03,664,true,26,2.76,67,1.65,103,1,2.7,26
3345,4354.00,7035.56,11.01027,1.28813,5.35741,2.67471,4354,12.17,639,true,27,2.76,125,1.65,81,2.2,3.15,41
3284,4354.00,7035.56,11.01027,1.28813,5.35741,2.67471,4354,12.17,639,true,27,2.76,86,1.65,106,2.2,3.15,41
3414,4336.00,7376.90,10.92874,1.28208,4.95187,3.44270,4336,14.94,675,true,26,2.88,32,1.65,103,1.7,1.95,21
3267,4336.00,7376.90,10.92874,1.28208,4.95187,3.44270,4336,14.94,675,true,26,2.88,67,1.65,113,1.7,1.95,21
3955,4335.00,4389.77,6.82701,1.22431,3.99546,2.09132,4335,11.90,643,true,24,3,42,1.95,107,2.8,2.25,21
3503,4309.00,6372.15,9.74335,1.25096,4.53534,2.68874,4309,13.29,654,true,22,2.76,70,1.65,102,1.8,2.7,26
3108,4262.00,6771.58,10.56409,1.30640,6.26088,2.82647,4262,10.90,641,true,35,3,23,1.8,114,1.3,2.7,6
2958,4239.00,4505.67,6.73493,1.19653,4.05606,2.44349,4239,12.31,669,true,19,2.88,97,1.5,46,1.7,1.95,21
2689,4239.00,4505.67,6.73493,1.19653,4.05606,2.44349,4239,12.31,669,true,19,2.88,97,1.5,42,1.7,1.95,21
3727,4236.00,7073.49,11.06962,1.28857,5.32935,2.66849,4236,12.27,639,true,27,2.76,80,1.65,81,2.2,3.15,36
2950,4230.00,7276.67,11.35206,1.32339,6.20389,2.94182,4230,11.32,641,true,35,3,7,1.8,114,1.7,2.7,26
3370,4203.00,8406.49,12.85396,1.30463,5.72205,3.57149,4203,19.60,654,true,26,2.88,104,1.65,106,1.7,2.4,31
2685,4181.00,5727.94,8.66557,1.23754,3.51295,2.79919,4181,15.62,661,true,21,2.76,86,1.65,106,1.2,2.4,56
2415,4181.00,5727.94,8.66557,1.23754,3.51295,2.79919,4181,15.62,661,true,21,2.76,70,1.65,46,1.2,2.4,56
3197,4175.00,6713.35,9.42886,1.27356,4.86711,2.62233,4175,13.42,712,false,24,3,26,1.8,114,1.3,2.7,6
3169,4171.00,6830.95,11.05332,1.30117,5.62723,2.71711,4171,12.31,618,true,27,2.88,138,1.65,136,1,3.3,76
3180,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,50,1.65,100,1.7,2.7,36
3170,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,50,1.65,20,1.7,2.7,36
3082,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,50,1.65,36,1.7,2.7,36
2690,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,67,1.65,117,1.7,2.7,36
2420,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,50,1.65,103,1.7,2.7,36
2561,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,50,1.65,52,1.7,2.7,36
1565,4150.00,6764.72,10.48794,1.27782,5.24979,2.94498,4150,14.48,645,true,30,2.88,50,1.65,55,1.7,2.7,36
3867,4148.00,7041.79,10.91750,1.31163,5.55943,2.79309,4148,12.08,645,true,27,2.76,42,1.95,107,1.8,2.7,26
2671,4146.00,7270.13,10.43060,1.25596,4.03813,3.32039,4146,16.59,697,true,26,2.76,59,1.5,85,1.7,1.95,21
2593,4146.00,7270.13,10.43060,1.25596,4.03813,3.32039,4146,16.59,697,true,26,2.76,123,1.5,128,1.7,1.95,21
3760,4141.00,5090.40,8.68669,1.26333,5.16755,2.17188,4141,15.11,586,true,23,3,90,1.95,107,2.2,3.15,41
3454,4087.00,6913.60,9.91908,1.24521,3.94065,3.16176,4087,16.62,697,true,25,2.76,125,1.5,42,1.7,1.95,11
3160,4086.00,6829.69,10.52341,1.30897,6.16059,2.77733,4086,18.87,649,true,35,3,23,1.8,114,2.3,2.4,11
2905,4056.00,7419.21,11.96647,1.31776,6.14983,2.95180,4056,11.87,620,true,30,2.88,50,1.65,39,1,3.3,76
2802,4056.00,7419.21,11.96647,1.31776,6.14983,2.95180,4056,11.87,620,true,30,2.88,50,1.65,103,1,3.3,76
3269,4027.00,8083.82,10.69288,1.24443,4.93557,2.96094,4027,16.48,756,false,26,2.76,23,1.65,19,1.7,2.7,36
3182,4025.00,7464.89,10.19794,1.28856,5.25157,2.75995,4025,13.95,732,false,38,3,26,1.8,114,1.3,2.7,6
3905,3997.00,6726.08,10.42803,1.29865,5.41657,2.72566,3997,12.02,645,true,27,2.76,125,1.95,107,1.7,2.7,26
3941,3997.00,6726.08,10.42803,1.29865,5.41657,2.72566,3997,12.02,645,true,27,2.76,42,1.95,107,1.7,2.7,26
3471,3990.00,5805.98,8.50070,1.22996,3.84288,2.49037,3990,14.48,683,true,27,2.76,125,1.65,81,2.8,2.25,21
3289,3973.00,7153.11,11.15930,1.31810,5.99761,2.93400,3973,11.46,641,true,35,3,7,1.8,114,1.7,2.7,36
2089,3973.00,7153.11,11.15930,1.31810,5.99761,2.93400,3973,11.46,641,true,35,3,23,1.8,114,1.7,2.7,36
3310,3901.00,8812.16,12.99729,1.28429,3.64944,3.24782,3901,18.00,678,true,26,2.76,125,1.5,128,2.3,2.4,11
2350,3901.00,8812.16,12.99729,1.28429,3.64944,3.24782,3901,18.00,678,true,26,2.76,123,1.5,128,2.3,2.4,11
2796,3888.00,7676.60,12.54346,1.30206,5.43230,2.49515,3888,18.78,612,true,27,2.76,125,1.5,52,3,4.05,51
2494,3888.00,7676.60,12.54346,1.30206,5.43230,2.49515,3888,18.78,612,true,27,2.76,125,1.5,119,3,4.05,51
2103,3888.00,7676.60,12.54346,1.30206,5.43230,2.49515,3888,18.78,612,true,27,2.76,125,1.5,128,3,4.05,51
3820,3814.00,6692.16,10.37544,1.29832,5.27415,2.73721,3814,12.30,645,true,27,2.76,61,1.95,107,1.7,2.7,36
3757,3814.00,6692.16,10.37544,1.29832,5.27415,2.73721,3814,12.30,645,true,27,2.76,125,1.95,107,1.7,2.7,36
2482,3787.00,5190.96,7.39453,1.22891,4.54224,2.26172,3787,13.38,702,false,26,3,42,1.95,107,1,2.7,26
3301,3759.00,6566.16,10.25963,1.28550,5.71841,2.97996,3759,18.75,640,true,26,2.88,68,1.65,113,1,2.7,26
3081,3759.00,6566.16,10.25963,1.28550,5.71841,2.97996,3759,18.75,640,true,26,2.88,24,1.65,46,1,2.7,26
3114,3759.00,6566.16,10.25963,1.28550,5.71841,2.97996,3759,18.75,640,true,26,2.88,20,1.65,55,1,2.7,26
2739,3759.00,6566.16,10.25963,1.28550,5.71841,2.97996,3759,18.75,640,true,26,2.88,32,1.65,103,1,2.7,26
2721,3758.00,7804.55,12.19461,1.31017,6.13368,3.19585,3758,13.61,640,true,26,2.88,32,1.65,52,1.8,2.7,26
2083,3758.00,7804.55,12.19461,1.31017,6.13368,3.19585,3758,13.61,640,true,26,2.88,32,1.65,103,1.8,2.7,26
