Pass	Result	Profit	Expected Payoff	Profit Factor	Recovery Factor	Sharpe Ratio	Custom	Equity DD %	Trades	Inp_Invalidation_Mode	Inp_Confirmation_Strategy	Inp_Confirmation_Timeout	Inp_PriceConfirmation_Enabled	Inp_Placement_ATR_Period	Inp_Placement_ATR_Multiplier	Inp_Placement_Percent_Value	Inp_SL_ATR_Period	Inp_SL_ATR_Multiplier	Inp_Trailing_ATR_Period	Inp_Trailing_ATR_Multiplier	Inp_RR_Ratio	Inp_PartialClosePercent	Inp_Pullback_StopBuffer_Points	Inp_BE_Buffer_Points	Inp_Trailing_MinChange_Points	Inp_BoundaryDetectionMode	Inp_IchimokuFilter_Enabled	Inp_AdaptiveEntry_Enabled	Inp_AdaptiveMode	Inp_IchimokuMode	Inp_MinCandleBodyRatio	Inp_ExplosiveCandleBodyRatio	Inp_MA_Fast_Period	Inp_MA_Slow_Period	Inp_Market_RR_Ratio	Inp_Market_PartialClosePercent	Inp_Market_BE_Buffer_Points	Inp_AdaptiveSL_Enabled	InpRange1_Enabled	InpRange1_Placement_Mode	InpRange1_SL_Strategy	InpRange1_SL_Calc_Mode	InpRange1_Trailing_Mode	InpRange1_Cleanup_Hours	InpRange1_QualityFilter	InpRange2_Enabled	InpRange2_Execution_Timeframe	InpRange2_TrendFilter_Timeframe	InpRange2_Placement_Mode	InpRange2_SL_Strategy	InpRange2_SL_Calc_Mode	InpRange2_Trailing_Mode	InpRange2_Cleanup_Hours	InpRange2_QualityFilter	InpRange3_Enabled	InpRange3_Execution_Timeframe	InpRange3_TrendFilter_Timeframe	InpRange3_Placement_Mode	InpRange3_SL_Strategy	InpRange3_SL_Calc_Mode	InpRange3_Trailing_Mode	InpRange3_Cleanup_Hours	InpRange3_QualityFilter	InpRange4_Enabled	InpRange4_Execution_Timeframe	InpRange4_TrendFilter_Timeframe	InpRange4_Placement_Mode	InpRange4_SL_Strategy	InpRange4_SL_Calc_Mode	InpRange4_Trailing_Mode	InpRange4_Cleanup_Hours	InpRange4_QualityFilter	Column1
7182	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	6	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	1	6	1	false	15	0	0	1	0	1	23	1	TRUE
7180	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	0	0	20	1	false	6	1	1	1	0	0	9	1	TRUE
6667	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	60	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	0	1	21	1	false	16385	3	0	0	0	0	6	0	TRUE
6842	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	60	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
6353	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	16	1	TRUE
6060	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	17	1	TRUE
5590	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	20	15	1	1	1	1	6	1	false	15	0	0	1	0	1	23	1	TRUE
5036	26135.76	21135.76	41.36157	1.47435	2.55783	7.39051	399	29.41	511	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	6	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
6347	26040.25	21040.25	41.17466	1.47352	2.55523	7.37584	399	29.42	511	1	1	8	true	19	2.6	0.04	64	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
6194	26040.25	21040.25	41.17466	1.47352	2.55523	7.37584	399	29.42	511	1	1	8	true	19	2.6	0.04	64	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
7761	25859.64	20859.64	40.74148	1.47030	2.55278	7.34070	399	29.40	512	1	1	8	true	195	2.8	0.02	63	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	20	3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	0	0	20	1	false	6	6	0	1	0	0	9	1	TRUE
8400	25834.81	20834.81	31.37773	1.30407	1.33895	4.28145	415	40.43	664	1	0	11	true	124	1.8	1.33	59	0.7	20	1.5	1.8	58	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	6	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	8	0	true	20	12	0	1	1	0	9	1	TRUE
7274	25834.81	20834.81	31.37773	1.30407	1.33895	4.28145	415	40.43	664	1	0	11	true	124	1.8	1.33	62	0.7	20	1.5	1.8	58	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	8	0	true	20	12	0	1	1	0	23	1	TRUE
6418	25609.35	20609.35	30.76022	1.34681	2.47573	4.37622	415	28.43	670	1	0	11	true	124	1.8	1.8	53	0.5	20	1.5	1.8	58	5	5	50	0	false	false	0	0	0.5	0.8	28	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	8	0	true	20	12	0	1	1	0	23	1	TRUE
5890	25370.73	20370.73	30.35876	1.34479	2.46962	4.34825	415	28.43	671	1	0	11	true	140	3.1	1.8	53	0.5	20	1.5	1.8	58	5	5	50	0	false	false	2	1	0.5	0.8	28	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	8	0	true	20	12	0	1	1	0	23	1	TRUE
8861	24292.88	19292.88	28.92486	1.31548	2.15936	4.25052	415	30.08	667	1	0	11	true	140	3	1.71	51	0.5	20	1.5	1.8	58	5	5	50	0	false	false	2	1	0.4	0.7	28	85	4.3	85	6	true	false	1	1	0	1	6	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	8	0	true	20	12	0	1	1	0	9	1	TRUE
5914	24206.40	19206.40	40.95181	1.57477	5.17961	9.90118	395	19.16	469	1	0	27	true	7	2.6	0.04	97	0.8	22	2.3	3	84	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	23	0	true	2	5	1	1	1	1	23	0	true	20	15	1	1	1	1	6	1	false	15	0	0	1	0	1	23	1	TRUE
8120	23164.22	18164.22	38.24046	1.53688	3.91985	2.56447	395	35.02	475	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	2.6	50	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	23	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	true	6	10	1	0	0	0	11	1	TRUE
8829	22819.99	17819.99	40.13511	1.53346	3.44925	7.16861	392	25.14	444	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	2.6	50	5	35	48	0	false	false	1	0	0.3	0.8	8	100	3	94	6	true	false	1	1	0	1	23	0	true	2	20	1	1	1	1	23	0	true	10	1	1	1	1	1	3	1	false	16385	12	0	1	0	0	9	1	TRUE
8514	22758.15	17758.15	40.08612	1.54234	3.31654	7.17201	391	26.54	443	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	2.6	50	5	35	48	0	false	false	1	0	0.3	0.8	24	20	4.3	85	6	true	false	1	1	0	1	23	0	true	2	20	1	1	1	1	23	0	true	10	1	1	1	1	1	6	1	false	5	12	0	1	0	0	9	1	TRUE
4976	22470.81	17470.81	20.50565	1.35828	3.53624	1.86249	430	20.88	852	0	0	8	true	195	2.8	0.84	85	1.7	47	1.5	2.6	32	35	5	41	0	true	false	1	0	0.2	0.4	14	100	2.9	67	5	true	true	0	0	1	0	21	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
8366	22449.97	17449.97	39.74936	1.54126	3.19388	10.01010	391	26.50	439	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	2.6	50	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	23	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
6380	22107.56	17107.56	33.41320	1.46191	2.77621	8.53025	399	46.15	512	1	1	8	true	195	2.8	0.02	98	0.8	47	2	3.2	40	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	1	3	1	false	16385	5	0	1	1	0	23	1	TRUE
8624	21709.62	16709.62	34.17100	1.51323	3.51388	6.96818	397	24.27	489	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	1.8	50	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	23	0	true	2	20	1	1	1	1	23	0	true	16385	15	1	1	1	1	10	1	true	6	12	0	1	0	0	9	1	TRUE
3541	21402.59	16402.59	53.60324	1.58647	2.20729	0.87281	362	26.12	306	0	1	7	true	30	1.4	1.9	84	1.7	50	2	3.3	46	40	35	17	1	true	true	2	1	0.4	0.8	45	55	1.2	76	7	true	false	1	1	0	0	17	0	false	2	12	0	0	1	1	8	0	true	16385	3	1	1	1	0	14	0	true	15	3	0	1	0	0	16	1	TRUE
7404	21128.64	16128.64	37.07733	1.50611	1.95999	7.12402	390	49.64	435	0	0	12	true	11	1.4	0.42	64	0.7	34	1.9	2.6	18	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	0	0	20	1	true	20	12	0	1	1	0	23	1	TRUE
8522	20983.15	15983.15	34.52084	1.53123	4.01450	7.95402	394	21.08	463	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	1.8	50	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	23	0	true	2	20	1	1	1	1	23	0	true	16385	15	1	1	1	1	3	1	false	16385	12	0	1	0	0	9	1	TRUE
4321	20630.48	15630.48	51.92851	1.64441	2.81848	0.85613	360	22.59	301	0	1	19	true	17	2.9	1.92	85	1.7	95	1.9	3.5	28	40	35	17	1	true	true	2	1	0.4	0.8	45	55	1.2	76	7	true	false	1	1	0	0	17	0	false	2	12	0	0	1	1	8	0	true	16385	3	1	1	1	0	14	0	true	15	3	0	1	0	0	16	1	TRUE
5706	20484.13	15484.13	30.12477	1.36388	1.70628	6.68118	400	37.85	514	1	1	8	true	195	2.8	0.5	60	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	10	100	2.9	82	6	true	false	1	1	0	1	6	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	0	6	1	false	16385	0	0	1	0	1	23	1	TRUE
5235	20366.80	15366.80	50.05472	1.57218	2.36255	0.81162	362	37.75	307	0	1	19	true	113	2.8	1.66	86	1.7	95	1.9	3.5	28	40	35	17	1	true	true	2	1	0.4	0.8	45	55	1.2	76	7	true	false	1	1	0	0	17	0	false	2	12	0	0	1	1	8	0	true	16385	3	1	1	1	0	14	0	true	15	3	0	1	0	0	16	1	TRUE
6078	20136.78	15136.78	38.51598	1.66391	3.49213	9.69570	385	23.15	393	1	0	8	true	195	2.8	0.02	63	0.7	34	2	3.2	58	5	5	50	0	false	false	2	1	0.4	0.7	10	100	2.9	31	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	0	6	1	false	16385	0	0	1	0	1	23	1	TRUE
9100	20105.38	15105.38	25.82116	1.37636	1.39255	0.70294	407	43.29	585	0	1	12	true	195	2.8	0.02	58	0.7	34	2	3.2	10	5	5	50	0	false	false	2	1	0.4	0.7	26	20	3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	10	1	true	6	10	1	0	0	0	11	1	TRUE
4231	19882.76	14882.76	17.69650	1.34148	3.88321	1.72080	430	18.85	841	0	0	8	true	195	2.8	0.68	83	1.7	47	1.5	2.6	32	35	5	41	0	true	false	1	0	0.2	0.4	14	100	2.9	67	5	true	true	0	0	1	0	21	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
8888	19489.20	14489.20	28.13437	1.40677	2.57402	1.73757	400	29.24	515	0	0	12	true	107	1.2	0.31	39	0.8	47	1.5	2.6	50	5	35	48	0	false	false	1	0	0.3	0.8	24	20	3	46	6	true	false	1	1	0	1	23	0	true	2	5	1	1	1	1	23	0	false	3	12	0	0	1	1	10	1	true	6	10	1	0	0	0	11	1	TRUE
6374	18710.17	13710.17	31.37339	1.47055	2.48451	8.21007	391	39.31	437	0	0	12	true	14	2.3	1.57	100	0.8	47	1.5	2.6	18	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	1	6	1	false	15	12	1	0	0	0	7	1	TRUE
5873	18710.17	13710.17	31.37339	1.47055	2.48451	8.21007	391	39.31	437	0	0	12	true	14	2.3	1.57	100	0.8	47	1.5	2.6	18	5	35	48	0	false	false	1	0	0.3	0.8	24	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	1	10	1	false	16385	3	0	1	1	0	23	1	TRUE
5350	18399.64	13399.64	26.53394	1.34437	1.85129	6.36799	399	34.83	505	1	1	8	true	195	2.8	0.68	46	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	10	100	2.9	31	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
5331	18022.05	13022.05	29.00234	1.36457	2.85735	4.37289	392	27.57	449	1	1	8	true	195	3	0.91	69	0.7	34	2	3.2	40	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	0	0	20	1	false	5	4	1	1	1	0	22	0	TRUE
4840	18022.05	13022.05	29.00234	1.36457	2.85735	4.37289	392	27.57	449	1	1	8	true	195	3	0.91	69	0.7	34	2	3.2	40	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
3204	17900.46	12900.46	22.91378	1.34056	2.55759	6.44002	405	32.16	563	0	1	18	true	198	3	0.91	76	2.3	79	2.2	3.9	66	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	7	1	true	1	5	1	1	1	1	23	0	true	10	1	1	1	1	1	6	1	false	15	12	1	0	0	0	7	1	TRUE
5147	17879.32	12879.32	22.87623	1.34037	2.55629	6.43333	405	32.16	563	0	1	18	true	198	3	0.91	76	2.3	79	2.2	3.9	66	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	7	1	true	1	5	1	1	1	1	23	0	true	10	1	1	1	1	0	6	1	false	16385	0	0	1	0	1	23	1	TRUE
5720	17720.23	12720.23	34.56584	1.39964	2.41818	5.51586	382	29.15	368	0	0	15	true	120	3	0.84	83	1.5	10	3.4	2.5	42	5	35	27	1	false	false	0	1	0.7	0.2	37	15	2	82	10	true	true	0	1	0	1	4	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	5	1	false	16385	2	1	1	1	0	22	0	TRUE
5213	17720.23	12720.23	34.56584	1.39964	2.41818	5.51586	382	29.15	368	0	0	15	true	120	3	0.84	83	1.5	10	3.4	2.5	42	5	35	27	1	false	false	0	1	0.7	0.2	37	15	2	82	10	true	true	0	1	0	1	4	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
5749	17450.79	12450.79	34.01855	1.39720	2.40294	5.48423	382	29.15	366	0	0	15	true	120	3	0.84	82	1.5	10	3.4	2.5	42	5	35	27	1	false	false	0	1	0.7	0.2	38	15	2	82	10	true	true	0	1	0	1	4	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
8699	17450.13	12450.13	21.35528	1.38605	3.36433	1.80460	407	36.31	583	1	1	8	true	195	2.8	0.02	59	2.3	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	30	15	1	1	1	1	10	1	true	6	10	1	0	0	0	11	1	TRUE
4505	17419.19	12419.19	40.98743	1.55597	1.99862	0.68399	361	42.36	303	0	1	7	true	24	2.1	1.31	60	0.7	34	3.5	3.5	60	40	35	17	1	true	true	2	1	0.4	0.7	42	55	1.2	76	7	true	false	1	1	0	0	17	0	false	2	12	0	0	1	1	8	0	true	16385	3	1	1	1	0	14	0	true	15	3	0	1	0	0	16	1	TRUE
8212	17264.59	12264.59	23.90758	1.37362	1.99110	6.08825	400	32.25	513	1	1	8	true	195	2.8	0.02	60	0.7	34	2	3.2	40	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	4	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
3193	17094.26	12094.26	39.39498	1.51731	2.15482	0.72204	362	38.28	307	0	1	19	true	17	2.3	1.57	84	1.7	95	1.9	3.5	28	40	35	17	1	true	true	2	1	0.4	0.8	45	55	1.2	76	7	true	false	1	1	0	0	17	0	false	2	12	0	0	1	1	8	0	true	16385	3	1	1	1	0	14	0	true	15	3	0	1	0	0	16	1	TRUE
4684	17041.35	12041.35	21.23695	1.32304	2.47500	6.19064	405	32.18	567	0	1	18	true	38	1.4	0.93	78	2.3	79	2.2	3.9	66	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	7	1	true	1	5	1	1	1	1	23	0	true	10	1	1	1	1	1	5	1	false	16385	20	1	0	0	0	7	1	TRUE
2689	17041.35	12041.35	21.23695	1.32304	2.47500	6.19064	405	32.18	567	0	1	18	true	38	1.4	0.93	78	2.3	79	2.2	3.9	66	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	7	1	true	1	5	1	1	1	1	23	0	true	10	1	1	1	1	1	6	1	false	15	12	1	0	0	0	7	1	TRUE
5711	17001.42	12001.42	21.16653	1.32248	2.47077	6.17697	405	32.19	567	0	1	18	true	38	1.4	0.93	78	2.3	79	2.2	3.9	66	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	7	1	true	1	5	1	1	1	1	23	0	true	10	1	1	1	1	0	6	1	false	16385	0	0	1	0	1	23	1	TRUE
5422	16401.06	11401.06	18.32968	1.32409	3.36153	8.20328	411	22.08	622	1	1	26	false	186	1.6	0.54	76	2.3	79	2.2	2.2	86	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	23	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	5	1	false	16385	2	1	1	1	0	22	0	TRUE
4682	16401.06	11401.06	18.32968	1.32409	3.36153	8.20328	411	22.08	622	1	1	26	false	186	1.6	0.54	76	2.3	79	2.2	2.2	86	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	23	0	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	6	1	false	15	0	0	1	0	1	23	1	TRUE
4713	16401.06	11401.06	18.32968	1.32409	3.36153	8.20328	411	22.08	622	1	1	26	false	186	1.6	0.54	76	2.3	79	2.2	2.2	86	5	35	33	0	true	false	1	0	0.3	0.4	17	100	2.9	31	6	true	false	1	1	1	0	7	1	true	2	5	1	1	1	1	23	0	true	10	1	1	1	1	1	6	1	false	20	12	1	0	0	0	22	0	TRUE
3640	16388.55	11388.55	24.49151	1.41777	2.67783	3.60798	394	31.52	465	0	1	18	true	7	2.6	1.16	68	3	85	3.4	3	22	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
4262	16376.03	11376.03	18.71058	1.34325	3.10122	6.32991	409	28.89	608	0	1	18	true	198	3	0.91	69	3	85	3.4	3	54	5	35	33	0	true	false	1	0	0.3	0.4	8	100	2.9	31	6	true	false	1	1	1	0	7	1	true	1	5	1	1	1	1	23	0	true	10	1	1	1	1	1	6	1	false	15	12	1	0	0	0	7	1	TRUE
7711	16288.28	11288.28	25.71362	1.41944	1.87964	6.46933	391	32.12	439	0	0	12	true	83	1.8	1.59	60	0.7	34	2	2.5	18	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
8034	16219.81	11219.81	25.55765	1.41306	1.87828	6.43520	391	32.10	439	0	0	12	true	195	2.4	1.57	61	0.7	34	2	2.5	18	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	16385	15	1	1	1	1	3	1	false	16385	2	1	1	1	0	22	0	TRUE
5373	16159.87	11159.87	25.02213	1.31285	2.03165	3.82527	392	32.61	446	1	1	8	true	195	2.8	0.02	66	0.7	34	2	3.2	40	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	6	1	false	20	12	1	0	0	0	22	0	TRUE
4868	16159.87	11159.87	25.02213	1.31285	2.03165	3.82527	392	32.61	446	1	1	8	true	195	2.8	0.02	66	0.7	34	2	3.2	40	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	17	0	false	4	4	1	1	1	0	22	0	TRUE
4237	16159.87	11159.87	25.02213	1.31285	2.03165	3.82527	392	32.61	446	1	1	8	true	195	2.8	0.02	66	0.7	34	2	3.2	40	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
5102	15983.53	10983.53	30.00965	1.35985	1.90330	5.06417	382	32.00	366	0	0	15	true	120	3	0.68	83	1.5	10	3.4	2.5	42	5	35	27	1	false	false	0	1	0.7	0.2	5	95	1.9	82	10	true	true	0	1	0	1	4	1	true	30	5	1	1	1	1	21	0	false	2	5	1	1	1	1	5	1	false	16385	2	0	1	0	0	22	0	TRUE
5056	15983.53	10983.53	30.00965	1.35985	1.90330	5.06417	382	32.00	366	0	0	15	true	120	3	0.68	83	1.5	10	3.4	2.5	42	5	35	27	1	false	false	0	1	0.7	0.2	5	95	1.9	82	10	true	true	0	1	0	1	4	1	true	30	5	1	1	1	1	21	0	false	2	5	1	1	0	1	21	1	false	4	4	1	1	1	0	22	0	TRUE
1927	15983.53	10983.53	30.00965	1.35985	1.90330	5.06417	382	32.00	366	0	0	15	true	120	3	0.68	83	1.5	10	3.4	2.5	42	5	35	27	1	false	false	0	1	0.7	0.2	5	95	1.9	82	10	true	true	0	1	0	1	4	1	true	30	5	1	1	1	1	21	0	false	2	5	1	1	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
5227	15983.35	10983.35	23.62011	1.39801	2.63177	3.57464	394	31.39	465	0	1	18	true	7	2.6	0.93	69	3	85	3.4	3	22	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
6504	15724.44	10724.44	24.59734	1.39555	1.76799	6.25473	391	42.98	436	0	0	12	true	14	2.3	1.57	61	0.7	34	1.5	2.6	18	5	5	50	0	false	false	2	1	0.4	0.7	26	85	4.3	85	6	true	false	1	1	0	1	22	0	true	2	5	1	1	1	1	23	0	true	10	15	1	1	1	0	13	1	false	0	12	0	1	0	0	9	1	TRUE
5067	15565.27	10565.27	22.81916	1.39043	2.58533	3.49875	394	31.48	463	0	1	18	true	198	1.5	0.91	69	3	85	3.4	3	22	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	3	1	false	16385	2	1	1	1	0	22	0	TRUE
4420	15565.27	10565.27	22.81916	1.39043	2.58533	3.49875	394	31.48	463	0	1	18	true	198	1.5	0.91	69	3	85	3.4	3	22	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	1	10	1	false	4	4	1	1	1	0	22	0	TRUE
4300	15565.27	10565.27	22.81916	1.39043	2.58533	3.49875	394	31.48	463	0	1	18	true	198	3	0.91	69	3	85	3.4	3	22	15	15	23	1	false	false	0	0	0.1	0.5	41	15	4	61	9	true	true	1	0	0	1	12	1	true	30	5	1	1	1	1	21	0	false	2	5	1	0	1	0	22	1	false	2	4	1	1	1	0	22	0	TRUE
